GO:0005575	1.00000000
GO:0110165	0.80951384
GO:0016020	0.18296644
GO:0032991	0.17864984
GO:0043226	0.15981742
GO:0005737	0.15647465
GO:0043229	0.15137322
GO:0005829	0.11740865
GO:0043227	0.11714744
GO:0043231	0.11016698
GO:0005886	0.08474050
GO:1990904	0.07301492
GO:0031090	0.05319062
GO:1902494	0.05249606
GO:0044391	0.04785446
GO:0005634	0.04758483
GO:0043228	0.04147226
GO:0043232	0.04117253
GO:0005576	0.03347706
GO:0098588	0.02762330
GO:0015934	0.02751496
GO:0140535	0.02675781
GO:0098796	0.02586223
GO:0022625	0.02302142
GO:0015935	0.02032867
GO:0018995	0.01945355
GO:0033643	0.01826787
GO:0140513	0.01770693
GO:0031982	0.01744332
GO:1990234	0.01705932
GO:0042995	0.01481316
GO:0005840	0.01411138
GO:0005739	0.01400064
GO:0030054	0.01367563
GO:0097708	0.01334942
GO:0031410	0.01328923
GO:0120025	0.01325191
GO:0019867	0.01262356
GO:0031966	0.01248995
GO:0098590	0.01248393
GO:0009536	0.01185678
GO:0044423	0.01183632
GO:0005615	0.01166298
GO:0033646	0.01137529
GO:0034357	0.01094315
GO:0042651	0.01087213
GO:0005654	0.01053388
GO:0022627	0.01045684
GO:0009507	0.00998257
GO:1990351	0.00981044
GO:0031968	0.00979238
GO:0019866	0.00974062
GO:0005789	0.00968404
GO:1902495	0.00958654
GO:0099080	0.00956849
GO:1990204	0.00913153
GO:0042170	0.00901958
GO:0005743	0.00899310
GO:0061695	0.00883421
GO:0012506	0.00842855
GO:0030659	0.00819021
GO:0055035	0.00799520
GO:0005783	0.00790974
GO:0009535	0.00789168
GO:0043005	0.00775927
GO:0045202	0.00757390
GO:0031974	0.00731269
GO:0043233	0.00731148
GO:0070013	0.00730065
GO:0098797	0.00659887
GO:0005730	0.00643878
GO:0033647	0.00599099
GO:0005794	0.00588867
GO:0033644	0.00588024
GO:0030880	0.00583811
GO:0099512	0.00582126
GO:0099081	0.00582126
GO:0000428	0.00580682
GO:0033648	0.00577431
GO:0005856	0.00562024
GO:0070161	0.00560820
GO:0005768	0.00554440
GO:0030312	0.00553959
GO:0099513	0.00517365
GO:0098803	0.00500513
GO:1905348	0.00497985
GO:0000139	0.00483420
GO:0005773	0.00482938
GO:0005815	0.00479929
GO:0098552	0.00468975
GO:0042025	0.00459225
GO:0000785	0.00447548
GO:0042597	0.00433946
GO:0009986	0.00432863
GO:0010008	0.00409872
GO:0005774	0.00404696
GO:0005911	0.00398556
GO:0005667	0.00385195
GO:0005874	0.00383269
GO:1905347	0.00374482
GO:0016604	0.00373037
GO:0070069	0.00370630
GO:0032993	0.00364009
GO:0048471	0.00361722
GO:0005681	0.00355463
GO:0030430	0.00346435
GO:0043230	0.00345833
GO:0065010	0.00344268
GO:1903561	0.00339092
GO:0009295	0.00328981
GO:0031012	0.00313212
GO:0070062	0.00311888
GO:0005694	0.00309841
GO:0009521	0.00304063
GO:0005813	0.00303221
GO:0005759	0.00298045
GO:1905368	0.00290582
GO:0097060	0.00286248
GO:0099503	0.00282637
GO:0055036	0.00282396
GO:0005929	0.00281192
GO:0042717	0.00280109
GO:0030964	0.00279146
GO:0098798	0.00276498
GO:0009279	0.00273007
GO:0031676	0.00273007
GO:0030425	0.00270118
GO:0000323	0.00268553
GO:0035770	0.00261692
GO:1905369	0.00260970
GO:0033655	0.00260729
GO:0020002	0.00259164
GO:0098978	0.00249655
GO:0036464	0.00249293
GO:0019028	0.00246766
GO:0030684	0.00245321
GO:0048476	0.00243034
GO:0034702	0.00242793
GO:0043235	0.00242673
GO:0098852	0.00239784
GO:0044297	0.00235210
GO:0030424	0.00233645
GO:0000151	0.00233524
GO:0000502	0.00231237
GO:0098533	0.00230997
GO:0005618	0.00222089
GO:0045275	0.00217033
GO:0042579	0.00215107
GO:0031967	0.00214505
GO:0016324	0.00213542
GO:0031984	0.00212459
GO:0030427	0.00208607
GO:0005764	0.00205116
GO:0090575	0.00204876
GO:0031965	0.00201866
GO:0036338	0.00199579
GO:0043025	0.00196931
GO:0019031	0.00196449
GO:0031253	0.00194885
GO:0005938	0.00193801
GO:0098793	0.00192959
GO:0009897	0.00190792
GO:0098857	0.00189468
GO:0016607	0.00188866
GO:0045121	0.00187903
GO:0098791	0.00184412
GO:0043190	0.00182727
GO:0031597	0.00182486
GO:0030288	0.00182366
GO:0009376	0.00180199
GO:0070993	0.00178875
GO:0098687	0.00178273
GO:0140534	0.00178153
GO:0005819	0.00176227
GO:0005765	0.00175986
GO:0043590	0.00175264
GO:0009523	0.00170690
GO:0098794	0.00168523
GO:0030141	0.00166717
GO:0000786	0.00164310
GO:0032153	0.00163467
GO:0120114	0.00162263
GO:0005741	0.00160939
GO:0005769	0.00155161
GO:1904949	0.00154439
GO:0034708	0.00154078
GO:0009539	0.00153356
GO:0005777	0.00152874
GO:1902911	0.00152032
GO:0032994	0.00151189
GO:1990777	0.00149504
GO:0101031	0.00149383
GO:0034358	0.00149143
GO:0034703	0.00146615
GO:0030133	0.00145411
GO:0005635	0.00144569
GO:1990391	0.00144328
GO:0045271	0.00143004
GO:0005960	0.00141078
GO:0031514	0.00140596
GO:0031461	0.00140355
GO:0009532	0.00137346
GO:1902554	0.00136383
GO:0016323	0.00133855
GO:0009570	0.00133374
GO:0009522	0.00133374
GO:0062023	0.00133133
GO:0030055	0.00129401
GO:0009380	0.00128920
GO:0005684	0.00128198
GO:0030532	0.00126633
GO:0098802	0.00125911
GO:0031970	0.00124466
GO:1902555	0.00122781
GO:0005852	0.00122179
GO:0005875	0.00121216
GO:1902493	0.00121096
GO:0005925	0.00120855
GO:0009317	0.00120735
GO:0072562	0.00120373
GO:1990220	0.00120253
GO:0016465	0.00120253
GO:0031248	0.00120012
GO:0005802	0.00118809
GO:0030658	0.00118447
GO:0005770	0.00117966
GO:0030139	0.00117846
GO:0005758	0.00117364
GO:0097525	0.00117364
GO:0099572	0.00115559
GO:0098562	0.00115438
GO:0009274	0.00113753
GO:0005788	0.00113271
GO:0070603	0.00112910
GO:0033202	0.00111225
GO:0000123	0.00110382
GO:0014069	0.00110142
GO:0000015	0.00110021
GO:0000776	0.00109901
GO:0015629	0.00108336
GO:0019898	0.00107493
GO:0043657	0.00106169
GO:0000922	0.00105808
GO:0000781	0.00105327
GO:0005833	0.00104484
GO:0019013	0.00104003
GO:0045211	0.00102799
GO:0009318	0.00102799
GO:0031902	0.00101836
GO:0031522	0.00101595
GO:0045239	0.00098104
GO:0019030	0.00097984
GO:0070382	0.00097623
GO:0032299	0.00097382
GO:0031901	0.00097021
GO:0099568	0.00096540
GO:0031838	0.00096058
GO:0098858	0.00095577
GO:0032040	0.00095456
GO:0043204	0.00094373
GO:0005811	0.00094252
GO:0031256	0.00094132
GO:0009368	0.00091725
GO:0000932	0.00091123
GO:0071013	0.00090882
GO:0030667	0.00090280
GO:0030956	0.00090039
GO:0030027	0.00089437
GO:0016282	0.00089437
GO:0033290	0.00089437
GO:0030677	0.00088836
GO:0030135	0.00087271
GO:0031969	0.00087030
GO:0012505	0.00086549
GO:0016592	0.00085826
GO:0009506	0.00084743
GO:0009379	0.00084382
GO:0010494	0.00083780
GO:0005882	0.00083298
GO:0030496	0.00083298
GO:0030426	0.00083178
GO:0060187	0.00082937
GO:0008021	0.00082576
GO:0036064	0.00082576
GO:0045277	0.00082576
GO:0048046	0.00081854
GO:0000307	0.00081252
GO:0043527	0.00080409
GO:0000118	0.00079808
GO:0051286	0.00078724
GO:0005912	0.00078724
GO:0009898	0.00078483
GO:0044309	0.00076919
GO:0005814	0.00076558
GO:0000315	0.00075956
GO:0033281	0.00075354
GO:0005762	0.00075233
GO:0009349	0.00074752
GO:0046930	0.00074511
GO:0045335	0.00074391
GO:0099023	0.00073187
GO:0030687	0.00072946
GO:0042709	0.00072946
GO:0043197	0.00072585
GO:0000325	0.00072224
GO:0005881	0.00071743
GO:0090734	0.00071622
GO:0015630	0.00071381
GO:0071944	0.00071381
GO:0070160	0.00071141
GO:0044167	0.00070900
GO:0055037	0.00070900
GO:0097729	0.00070418
GO:0072686	0.00069335
GO:0016469	0.00068372
GO:0000322	0.00068011
GO:0030672	0.00067530
GO:0099501	0.00067530
GO:0042734	0.00066807
GO:0099634	0.00066567
GO:0016459	0.00065002
GO:0005839	0.00065002
GO:0030117	0.00064881
GO:0000792	0.00064761
GO:0055029	0.00064761
GO:0000329	0.00063798
GO:0044853	0.00063437
GO:0030662	0.00063196
GO:0098800	0.00063076
GO:0022626	0.00062594
GO:0042383	0.00062474
GO:0031983	0.00062353
GO:0030666	0.00062233
GO:0030428	0.00062233
GO:0009526	0.00062233
GO:0000775	0.00061992
GO:0032300	0.00061992
GO:0005778	0.00061631
GO:0031903	0.00061631
GO:0000324	0.00061511
GO:0009941	0.00061390
GO:0060205	0.00061150
GO:0005643	0.00061029
GO:0048770	0.00060909
GO:0042470	0.00060789
GO:1905354	0.00060789
GO:0005876	0.00060668
GO:0034045	0.00060427
GO:0009512	0.00060427
GO:0030018	0.00059946
GO:0044217	0.00059464
GO:0019029	0.00059224
GO:0005816	0.00058381
GO:0044218	0.00058020
GO:0009277	0.00057659
GO:0035861	0.00057418
GO:0016363	0.00056937
GO:0035097	0.00056696
GO:0019814	0.00056214
GO:0005930	0.00055853
GO:0000314	0.00055853
GO:0055038	0.00055613
GO:0005763	0.00055492
GO:0036126	0.00055251
GO:0034385	0.00055251
GO:0044306	0.00055131
GO:0009316	0.00054770
GO:0009579	0.00054650
GO:1990077	0.00054529
GO:1903293	0.00054288
GO:0005923	0.00054168
GO:0030120	0.00053807
GO:0008023	0.00053687
GO:0005776	0.00053446
GO:0098799	0.00053325
GO:0008287	0.00053205
GO:0032580	0.00053205
GO:0044177	0.00053085
GO:0044178	0.00052844
GO:0030136	0.00052603
GO:0005775	0.00052242
GO:0001669	0.00052001
GO:0030076	0.00052001
GO:0034774	0.00051761
GO:0034364	0.00051761
GO:0005732	0.00051159
GO:0098839	0.00050798
GO:0005581	0.00050677
GO:0032838	0.00050557
GO:0030686	0.00050436
GO:0034705	0.00050316
GO:0098982	0.00049835
GO:0044094	0.00049353
GO:0016605	0.00049233
GO:0090533	0.00048270
GO:0019897	0.00048149
GO:0031594	0.00047788
GO:0030863	0.00047668
GO:0120111	0.00047548
GO:0005884	0.00047307
GO:0033178	0.00046825
GO:0000407	0.00046705
GO:0000178	0.00046585
GO:0043679	0.00046464
GO:0000228	0.00046344
GO:0031469	0.00046103
GO:0099738	0.00045983
GO:0071011	0.00045742
GO:0098685	0.00045622
GO:0019005	0.00045140
GO:0031985	0.00045020
GO:0017053	0.00044899
GO:0070461	0.00044899
GO:0097346	0.00044779
GO:0030175	0.00044659
GO:0005901	0.00044538
GO:0001726	0.00044538
GO:0001750	0.00044418
GO:0005793	0.00044177
GO:1902562	0.00044057
GO:0045177	0.00043936
GO:0031201	0.00043816
GO:0000793	0.00043455
GO:0044232	0.00043214
GO:0009328	0.00043094
GO:0009505	0.00042853
GO:0005604	0.00042492
GO:0032432	0.00042251
GO:0060170	0.00042010
GO:0034707	0.00041770
GO:0042151	0.00041288
GO:0030286	0.00040927
GO:0032587	0.00040686
GO:0000421	0.00040566
GO:0030670	0.00040205
GO:1905360	0.00040205
GO:0019033	0.00039844
GO:0043195	0.00039603
GO:0032589	0.00039603
GO:0034361	0.00039482
GO:0008076	0.00039362
GO:0061645	0.00039242
GO:0044196	0.00039001
GO:0034451	0.00039001
GO:0017101	0.00039001
